# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# GRO J1655-40   ,    112460201,      253.501,     -39.8458,      344.982,      2.45567,      52151.1
# GRO J1655-40   ,    112460301,      253.501,     -39.8458,      344.982,      2.45567,        52151
# GRO J1655-40   ,    112921301,        253.5,     -39.8458,      344.982,      2.45629,      53428.3
# GRO J1655-40   ,    112921401,        253.5,     -39.8458,      344.982,      2.45629,      53443.7
# GRO J1655-40   ,    112921501,        253.5,     -39.8458,      344.982,      2.45629,      53444.7
# GRO J1655-40   ,    112921601,        253.5,     -39.8458,      344.982,      2.45629,      53445.7
# GRO J1655-40   ,    155762501,        253.5,     -39.8458,      344.982,      2.45629,      53447.7
# GRO J1655-40   ,    155762601,        253.5,     -39.8458,      344.982,      2.45629,      53456.4
# GRO J1655-40_1 ,    400890201,      253.501,     -39.8458,      344.982,      2.45595,      54185.6
# GRO J1655-40_2 ,    400890301,      253.501,     -39.8458,      344.982,      2.45595,      54153.7
#
# Total observation time: 368663.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
           549.624084,            22.558001,             0.005993
           548.748291,            22.594000,             0.004646
           547.875427,            22.629999,             0.006055
           547.005127,            22.666000,             0.005212
           546.137817,            22.702000,             0.005501
           545.273132,            22.738001,             0.010428
           544.411133,            22.774000,             0.013619
           543.551941,            22.809999,             0.008982
           542.695374,            22.846001,             0.012138
           541.841614,            22.882000,             0.010314
           540.990479,            22.917999,             0.012107
           540.141968,            22.954000,             0.017780
           539.296204,            22.990000,             0.010494
           538.453064,            23.025999,             0.019650
           537.612488,            23.062000,             0.020431
           536.774597,            23.098000,             0.017162
           535.939270,            23.134001,             0.024226
           535.106567,            23.170000,             0.015285
           534.276428,            23.205999,             0.024283
           533.448914,            23.242001,             0.022172
           532.623901,            23.278000,             0.024977
           531.801514,            23.313999,             0.021201
           530.981567,            23.350000,             0.015036
           530.164185,            23.386000,             0.023216
           529.349304,            23.422001,             0.020528
           528.536926,            23.458000,             0.013050
           527.727051,            23.493999,             0.011055
           526.919678,            23.530001,             0.009472
           526.114685,            23.566000,             0.013946
           525.312256,            23.601999,             0.015705
           524.512207,            23.638000,             0.019031
           523.714600,            23.674000,             0.019926
           522.919495,            23.709999,             0.018841
           522.126648,            23.746000,             0.019190
           521.336304,            23.782000,             0.014470
           520.548279,            23.818001,             0.017576
           519.762695,            23.854000,             0.016010
           518.979492,            23.889999,             0.017816
           518.198547,            23.926001,             0.015989
           517.420105,            23.962000,             0.016304
           516.643860,            23.997999,             0.017322
           515.869995,            24.034000,             0.021070
           515.098511,            24.070000,             0.016069
           514.329163,            24.106001,             0.019021
           513.562256,            24.142000,             0.017030
           512.797546,            24.177999,             0.013492
           512.035156,            24.214001,             0.016360
           511.275055,            24.250000,             0.014835
           510.517151,            24.285999,             0.013199
           509.761505,            24.322001,             0.013563
           509.008087,            24.358000,             0.013313
           508.256989,            24.393999,             0.013064
           507.507965,            24.430000,             0.013430
           506.761200,            24.466000,             0.013175
           506.016602,            24.502001,             0.014902
           505.274231,            24.538000,             0.010811
           504.534058,            24.573999,             0.010732
           503.796021,            24.610001,             0.011816
           503.060120,            24.646000,             0.012514
           502.326416,            24.681999,             0.013937
           501.594757,            24.718000,             0.010491
           500.865326,            24.754000,             0.010140
           500.137939,            24.790001,             0.009170
           499.412659,            24.826000,             0.010563
           498.689575,            24.862000,             0.011075
           497.968445,            24.898001,             0.011371
           497.249512,            24.934000,             0.009230
           496.532623,            24.969999,             0.009407
           495.817780,            25.006001,             0.006787
           495.105042,            25.042000,             0.009076
           494.394287,            25.077999,             0.009416
           493.685547,            25.114000,             0.006874
           492.978882,            25.150000,             0.009586
           492.274231,            25.186001,             0.007486
           491.571625,            25.222000,             0.008012
           490.871033,            25.257999,             0.007926
           490.172333,            25.294001,             0.008262
           489.475708,            25.330000,             0.008245
           488.781067,            25.365999,             0.008033
           488.088318,            25.402000,             0.008701
           487.397583,            25.438000,             0.007374
           486.708740,            25.474001,             0.006761
           486.021973,            25.510000,             0.007357
           485.337036,            25.546000,             0.005769
           484.654053,            25.582001,             0.006946
           483.972961,            25.618000,             0.008123
           483.293823,            25.653999,             0.006090
           482.616577,            25.690001,             0.006377
           481.941193,            25.726000,             0.007379
           481.267792,            25.761999,             0.006911
           480.596130,            25.798000,             0.008366
           479.926483,            25.834000,             0.007241
           479.258575,            25.870001,             0.005841
           478.592621,            25.906000,             0.005943
           477.928467,            25.941999,             0.004831
           477.266083,            25.978001,             0.005479
           476.605682,            26.014000,             0.004770
           475.946991,            26.049999,             0.003701
           475.290192,            26.086000,             0.003091
           474.635162,            26.122000,             0.005870
           473.981934,            26.158001,             0.005499
           473.330505,            26.194000,             0.005376
           472.680908,            26.230000,             0.005575
           472.033020,            26.266001,             0.005239
           471.386963,            26.302000,             0.002647
           470.742645,            26.337999,             0.004814
           470.100067,            26.374001,             0.003637
           469.459290,            26.410000,             0.003986
           468.820251,            26.445999,             0.004242
           468.182922,            26.482000,             0.003379
           467.547302,            26.518000,             0.003237
           466.913452,            26.554001,             0.004182
           466.281281,            26.590000,             0.003692
           465.650848,            26.625999,             0.005150
           465.022125,            26.662001,             0.005858
           464.395050,            26.698000,             0.003630
           463.769775,            26.733999,             0.004606
           463.145996,            26.770000,             0.004747
           462.524078,            26.806000,             0.002522
           461.903717,            26.841999,             0.004169
           461.285065,            26.878000,             0.003104
           460.668060,            26.914000,             0.003333
           460.052673,            26.950001,             0.004879
           459.438965,            26.986000,             0.003524
           458.826843,            27.021999,             0.004047
           458.216400,            27.058001,             0.003294
           457.607574,            27.094000,             0.002380
           457.000366,            27.129999,             0.002738
           456.394745,            27.166000,             0.002327
           455.790741,            27.202000,             0.001941
           455.188293,            27.238001,             0.001742
           454.587494,            27.274000,             0.005316
           453.988281,            27.309999,             0.004436
           453.390594,            27.346001,             0.003084
           452.794556,            27.382000,             0.003439
           452.200012,            27.417999,             0.002924
           451.607056,            27.454000,             0.001983
           451.015625,            27.490000,             0.000951
           450.425781,            27.525999,             0.003552
           449.837463,            27.562000,             0.003431
           449.250641,            27.598000,             0.001085
           448.665405,            27.634001,             0.002233
           448.081635,            27.670000,             0.002227
           447.499481,            27.705999,             0.003082
           446.918732,            27.742001,             0.007043
           446.339539,            27.778000,             0.002536
           445.761871,            27.813999,             0.001961
           445.185608,            27.850000,             0.003666
           444.610931,            27.886000,            -0.000022
           444.037659,            27.922001,             0.003594
           443.465912,            27.958000,             0.001212
           442.895630,            27.993999,             0.003073
           442.326752,            28.030001,             0.003904
           441.759399,            28.066000,             0.004451
           441.193512,            28.101999,             0.004244
           440.628998,            28.138000,             0.002891
           440.066010,            28.174000,             0.002366
           439.504425,            28.209999,             0.003883
           438.944244,            28.246000,             0.000783
           438.385529,            28.282000,             0.001431
           437.828186,            28.318001,             0.003521
           437.272369,            28.354000,             0.000502
           436.717834,            28.389999,             0.000664
           436.164764,            28.426001,             0.003728
           435.613068,            28.462000,             0.003244
           435.062805,            28.497999,             0.001629
           434.513916,            28.534000,             0.004909
           433.966370,            28.570000,             0.000810
           433.420227,            28.606001,             0.002095
           432.875458,            28.642000,             0.001686
           432.332123,            28.677999,             0.001281
           431.790039,            28.714001,             0.003718
           431.249390,            28.750000,             0.003497
           430.710083,            28.785999,             0.002348
           430.172058,            28.822001,             0.000227
           429.635437,            28.858000,             0.004480
           429.100128,            28.893999,             0.003311
           428.566162,            28.930000,             0.003108
           428.033539,            28.966000,             0.002832
           427.502258,            29.002001,             0.001529
           426.972229,            29.038000,             0.003362
           426.443604,            29.073999,             0.001909
           425.916138,            29.110001,             0.002733
           425.390137,            29.146000,             0.000574
           424.865326,            29.181999,             0.000966
           424.341797,            29.218000,             0.002453
           423.819672,            29.254000,             0.002517
           423.298676,            29.290001,             0.001811
           422.779114,            29.326000,             0.001543
           422.260712,            29.362000,             0.003839
           421.743652,            29.398001,             0.005880
           421.227844,            29.434000,             0.003180
           420.713287,            29.469999,             0.003655
           420.199951,            29.506001,             0.007018
           419.687866,            29.542000,             0.003748
           419.177094,            29.577999,             0.003944
           418.667511,            29.614000,             0.003940
           418.159180,            29.650000,             0.005052
           417.652069,            29.686001,             0.002675
           417.146210,            29.722000,             0.000744
           416.641571,            29.757999,             0.003466
           416.138153,            29.794001,             0.002441
           415.635925,            29.830000,             0.006843
           415.134949,            29.865999,             0.001149
           414.635101,            29.902000,             0.001432
           414.136536,            29.938000,            -0.000383
           413.639160,            29.974001,             0.001279
           413.142914,            30.010000,             0.002769
           412.647949,            30.046000,             0.000870
           412.154053,            30.082001,             0.004730
           411.661469,            30.118000,             0.003578
           411.169983,            30.153999,             0.004920
           410.679688,            30.190001,             0.000453
           410.190582,            30.226000,             0.000321
           409.702576,            30.261999,             0.003244
           409.215790,            30.298000,             0.003972
           408.730103,            30.334000,             0.005922
           408.245605,            30.370001,             0.008763
           407.762268,            30.406000,             0.004735
           407.280090,            30.441999,            -0.001802
           406.798981,            30.478001,             0.001438
           406.319061,            30.514000,             0.001647
           405.840271,            30.549999,             0.002848
           405.362549,            30.586000,             0.003422
           404.886017,            30.622000,             0.005697
           404.410553,            30.658001,             0.001388
           403.936249,            30.694000,             0.002501
           403.463043,            30.730000,             0.003079
           402.990967,            30.766001,             0.004359
           402.519958,            30.802000,             0.006536
           402.050049,            30.837999,             0.006454
           401.581268,            30.874001,             0.002040
           401.113525,            30.910000,             0.000732
           400.646973,            30.945999,             0.003098
           400.181366,            30.982000,             0.004904
           399.716949,            31.018000,             0.003989
           399.253540,            31.054001,             0.008483
           398.791260,            31.090000,             0.000497
           398.330017,            31.125999,             0.005292
           397.869843,            31.162001,            -0.000629
           397.410736,            31.198000,             0.001142
           396.952667,            31.233999,             0.001106
           396.495667,            31.270000,            -0.000330
           396.039734,            31.306000,             0.002716
           395.584839,            31.341999,             0.005033
           395.130981,            31.378000,             0.002119
           394.678162,            31.414000,             0.000936
           394.226379,            31.450001,             0.000332
           393.775635,            31.486000,             0.000110
           393.325928,            31.521999,             0.001511
           392.877228,            31.558001,             0.000561
           392.429565,            31.594000,             0.005722
           391.982910,            31.629999,             0.002134
           391.537292,            31.666000,             0.003197
           391.092651,            31.702000,             0.000800
           390.649048,            31.738001,             0.001910
           390.206421,            31.774000,             0.000936
           389.764832,            31.809999,             0.000339
           389.324249,            31.846001,             0.002149
           388.884613,            31.882000,            -0.001174
           388.446045,            31.917999,             0.002837
           388.008331,            31.954000,             0.001338
           387.571747,            31.990000,             0.000737
           387.136047,            32.026001,             0.001964
           386.701385,            32.062000,             0.004467
           386.267700,            32.098000,             0.002077
           385.834930,            32.133999,             0.003294
           385.403198,            32.169998,             0.003060
           384.972321,            32.206001,             0.003844
           384.542511,            32.242001,             0.001643
           384.113617,            32.278000,            -0.000311
           383.685699,            32.313999,            -0.001131
           383.258759,            32.349998,            -0.001037
           382.832703,            32.386002,             0.001356
           382.407593,            32.422001,            -0.001230
           381.983459,            32.458000,             0.002748
           381.560272,            32.493999,             0.000900
           381.138031,            32.529999,             0.006839
           380.716675,            32.566002,             0.002272
           380.296265,            32.602001,             0.002582
           379.876831,            32.638000,            -0.002464
           379.458252,            32.674000,            -0.002231
           379.040649,            32.709999,             0.006370
           378.623962,            32.745998,            -0.000022
           378.208130,            32.782001,             0.002762
           377.793274,            32.818001,             0.000805
           377.379272,            32.854000,             0.001729
           376.966248,            32.889999,             0.004092
           376.554077,            32.925999,             0.003809
           376.142792,            32.962002,             0.003790
           375.732452,            32.998001,             0.004314
           375.322998,            33.034000,             0.002753
           374.914429,            33.070000,             0.002414
           374.506714,            33.105999,            -0.001546
           374.099945,            33.141998,            -0.000750
           373.693970,            33.178001,             0.003830
           373.288940,            33.214001,             0.000588
           372.884796,            33.250000,            -0.001724
           372.481506,            33.285999,            -0.002062
           372.079102,            33.321999,            -0.002163
           371.677551,            33.358002,            -0.000770
           371.276825,            33.394001,            -0.001244
           370.877045,            33.430000,             0.000057
           370.478088,            33.466000,            -0.000158
           370.079987,            33.501999,            -0.000841
           369.682770,            33.537998,             0.002820
           369.286316,            33.574001,             0.000681
           368.890808,            33.610001,             0.002421
           368.496094,            33.646000,             0.001156
           368.102264,            33.681999,            -0.000254
           367.709229,            33.717999,             0.002771
           367.317017,            33.754002,             0.000474
           366.925690,            33.790001,            -0.000688
           366.535156,            33.826000,             0.001560
           366.145538,            33.862000,            -0.002836
           365.756653,            33.897999,            -0.000799
           365.368683,            33.933998,             0.001602
           364.981415,            33.970001,             0.004003
           364.595062,            34.006001,            -0.001454
           364.209503,            34.042000,             0.000112
           363.824738,            34.077999,            -0.000701
           363.440826,            34.113998,            -0.000648
           363.057648,            34.150002,             0.001008
           362.675323,            34.186001,             0.000984
           362.293823,            34.222000,             0.001453
           361.913116,            34.257999,             0.001038
           361.533203,            34.293999,            -0.001308
           361.154083,            34.330002,             0.001419
           360.775726,            34.366001,             0.000357
           360.398224,            34.402000,             0.000408
           360.021454,            34.438000,             0.000878
           359.645508,            34.473999,             0.003820
           359.270355,            34.509998,             0.000064
           358.895935,            34.546001,             0.000798
           358.522339,            34.582001,            -0.000174
           358.149506,            34.618000,            -0.000734
           357.777466,            34.653999,             0.001371
           357.406189,            34.689999,            -0.000789
           357.035645,            34.726002,            -0.001919
           356.665863,            34.762001,             0.002766
           356.296906,            34.798000,            -0.002967
           355.928680,            34.834000,            -0.003315
           355.561249,            34.869999,             0.000848
           355.194550,            34.905998,            -0.001398
           354.828552,            34.942001,            -0.001824
           354.463379,            34.978001,            -0.001382
           354.098907,            35.014000,             0.000554
           353.735229,            35.049999,            -0.002547
           353.372284,            35.085999,            -0.001173
           353.010040,            35.122002,            -0.004848
           352.648621,            35.158001,             0.001298
           352.287872,            35.194000,            -0.001313
           351.927917,            35.230000,             0.000985
           351.568634,            35.265999,            -0.002112
           351.210144,            35.301998,            -0.001000
           350.852325,            35.338001,             0.000929
           350.495270,            35.374001,            -0.001006
           350.138947,            35.410000,            -0.000190
           349.783325,            35.445999,            -0.002291
           349.428467,            35.481998,             0.002774
           349.074249,            35.518002,             0.002158
           348.720795,            35.554001,             0.000037
           348.368073,            35.590000,            -0.001534
           348.016052,            35.625999,            -0.002810
           347.664764,            35.661999,             0.000312
           347.314117,            35.698002,             0.000931
           346.964203,            35.734001,             0.003429
           346.615021,            35.770000,            -0.001327
           346.266541,            35.806000,            -0.002221
           345.918762,            35.841999,             0.005663
           345.571686,            35.877998,             0.002120
           345.225220,            35.914001,            -0.001840
           344.879547,            35.950001,            -0.003085
           344.534515,            35.986000,             0.000307
           344.190216,            36.021999,            -0.003458
           343.846588,            36.057999,            -0.000932
           343.503601,            36.094002,            -0.000177
           343.161346,            36.130001,             0.001059
           342.819733,            36.166000,            -0.001424
           342.478882,            36.202000,            -0.000242
           342.138641,            36.237999,            -0.001557
           341.799072,            36.273998,             0.002219
           341.460175,            36.310001,            -0.000588
           341.121979,            36.346001,            -0.001120
           340.784454,            36.382000,            -0.003248
           340.447571,            36.417999,             0.003004
           340.111389,            36.453999,             0.000431
           339.775787,            36.490002,            -0.002764
           339.440918,            36.526001,             0.001513
           339.106720,            36.562000,             0.002426
           338.773163,            36.598000,             0.001095
           338.440247,            36.633999,             0.002654
           338.107971,            36.669998,             0.001629
           337.776367,            36.706001,             0.003127
           337.445404,            36.742001,            -0.000338
           337.115112,            36.778000,             0.002418
           336.785461,            36.813999,            -0.002939
           336.456451,            36.849998,            -0.001675
           336.128021,            36.886002,             0.001675
           335.800323,            36.922001,             0.000543
           335.473206,            36.958000,             0.003113
           335.146759,            36.993999,            -0.001800
           334.820953,            37.029999,             0.002142
           334.495728,            37.066002,             0.000879
           334.171204,            37.102001,            -0.001852
           333.847229,            37.138000,             0.000790
           333.523987,            37.174000,            -0.001348
           333.201263,            37.209999,            -0.001209
           332.879242,            37.245998,            -0.001310
           332.557770,            37.282001,             0.000768
           332.236969,            37.318001,            -0.004995
           331.916779,            37.354000,            -0.001131
           331.597198,            37.389999,            -0.003301
           331.278259,            37.425999,            -0.003640
           330.959869,            37.462002,            -0.002649
           330.642151,            37.498001,            -0.000891
           330.325012,            37.534000,             0.005009
           330.008514,            37.570000,            -0.003094
           329.692596,            37.605999,            -0.001650
           329.377289,            37.641998,            -0.001117
           329.062561,            37.678001,             0.000235
           328.748444,            37.714001,            -0.001792
           328.434937,            37.750000,            -0.001359
           328.122040,            37.785999,            -0.006738
           327.809753,            37.821999,            -0.001898
           327.497986,            37.858002,            -0.004130
           327.186890,            37.894001,            -0.003241
           326.876312,            37.930000,            -0.004971
           326.566376,            37.966000,            -0.005474
           326.257019,            38.001999,             0.000146
           325.948273,            38.037998,             0.000997
           325.640045,            38.074001,            -0.000844
           325.332428,            38.110001,             0.000423
           325.025421,            38.146000,            -0.006391
           324.718964,            38.181999,            -0.001373
           324.413116,            38.217999,             0.006475
           324.107788,            38.254002,             0.000000
           323.803101,            38.290001,             0.000000
           323.498932,            38.326000,             0.000000
           323.195343,            38.362000,             0.000000
           322.892334,            38.397999,             0.000000
           322.589905,            38.433998,             0.000000
           322.288025,            38.470001,             0.000000
           321.986694,            38.506001,             0.000000
           321.685974,            38.542000,             0.000000
           321.385773,            38.577999,             0.000000
           321.086151,            38.613998,             0.000000
           320.787048,            38.650002,             0.000000
           320.488525,            38.686001,             0.000000
           320.190582,            38.722000,             0.000000
           319.893158,            38.757999,             0.000000
           319.596344,            38.793999,             0.000000
           319.300018,            38.830002,             0.000000
           319.004272,            38.866001,             0.000000
           318.709045,            38.902000,             0.000000
           318.414398,            38.938000,             0.000000
           318.120300,            38.973999,             0.000000
           317.826691,            39.009998,             0.000000
           317.533661,            39.046001,             0.000000
           317.241180,            39.082001,             0.000000
           316.949219,            39.118000,             0.000000
           316.657806,            39.153999,             0.000000
           316.366943,            39.189999,             0.000000
           316.076538,            39.226002,             0.000000
           315.786774,            39.262001,             0.000000
           315.497467,            39.298000,             0.000000
           315.208710,            39.334000,             0.000000
           314.920502,            39.369999,             0.000000
           314.632812,            39.405998,             0.000000
           314.345612,            39.442001,             0.000000
           314.058960,            39.478001,             0.000000
           313.772858,            39.514000,             0.000000
           313.487213,            39.549999,             0.000000
           313.202148,            39.585999,             0.000000
           312.917542,            39.622002,             0.000000
           312.633514,            39.658001,             0.000000
           312.349976,            39.694000,             0.000000
           312.066925,            39.730000,             0.000000
           311.784454,            39.765999,             0.000000
           311.502441,            39.801998,             0.000000
           311.220917,            39.838001,             0.000000
           310.939941,            39.874001,             0.000000
           310.659485,            39.910000,             0.000000
           310.379517,            39.945999,             0.000000
           310.100037,            39.981998,             0.000000
